Date,Merchant,Category,Account,Original Statement,Notes,Amount,Tags,Owner
2024-08-26,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH BOBATIME,,-11.18,,Shared
2024-08-26,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-52.40,,Shared
2024-08-26,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-68.06,,Shared
2024-08-25,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-62.66,,Shared
2024-08-25,LADOT Parking,Parking & Tolls,CREDIT CARD (...6714),LADOT METER PARKING,,-0.75,,Shared
2024-08-25,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*R45BL1E71,,-20.79,,Shared
2024-08-25,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*R436L4AU0,,-17.50,,Shared
2024-08-25,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS help.uber.com CA,,-24.55,,Shared
2024-08-25,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS help.uber.com CA,,-5.15,,Shared
2024-08-25,Unified Valet Parkinlos,Parking & Tolls,Blue Cash Preferred® (...4000),UNIFIED VALET PARKINLOS ANGELES CA,,-7.00,,Shared
2024-08-25,Water.com,Water,Blue Cash Preferred® (...4000),PRIMO WATER PRIMO WATAMPA FL,,-30.87,,Shared
2024-08-23,OpenAI,Miscellaneous,CREDIT CARD (...6714),OPENAI *CHATGPT SUBSCR,,-20.00,,Shared
2024-08-23,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH DASHMART,,-40.87,,Shared
2024-08-23,Wealthfront,Transfer,Primary Checking (...3910),Wealthfront EDI PYMNTS 4E4D4E183A5346 WEB ID: 4271967207,,-2000.00,,Shared
2024-08-23,Cox Communications,Internet & Cable,Primary Checking (...3910),COX COMM SAN BANK DRAFT PPD ID: 1581620078,,-100.00,,Shared
2024-08-23,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4351.65,,Shared
2024-08-23,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS HTTPS://HELP.UBER.COCA,,-26.53,,Shared
2024-08-23,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-74.74,,Shared
2024-08-22,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH NONGLA,,-38.52,,Shared
2024-08-22,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-52.50,,Shared
2024-08-22,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS HTTPS://HELP.UBER.COCA,,-17.76,,Shared
2024-08-22,CVS,Medical,Blue Cash Preferred® (...4000),CVS PHARMACY LOS ANGELES CA,,-28.23,,Shared
2024-08-21,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-85.69,,Shared
2024-08-20,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-24.46,,Shared
2024-08-20,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH STARBUCKS,,-20.69,,Shared
2024-08-20,OnlyFans,Entertainment & Recreation,CREDIT CARD (...6714),ONLYFANS.COM*A,,-20.98,,Shared
2024-08-20,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1036386902828 WEB ID: 3264681992,,-110.28,,Shared
2024-08-20,Check #312,Transfer,Primary Checking (...3910),CHECK # 312,,-2475.00,,Shared
2024-08-19,Neetcode,Transfer,CREDIT CARD (...6714),NEETCODE,,-119.00,,Shared
2024-08-19,Influx Cafe,Coffee Shops,CREDIT CARD (...6714),INFLUX CAFE,,-9.64,,Shared
2024-08-19,Hive,Restaurants & Bars,CREDIT CARD (...6714),HIVE,,-57.80,,Shared
2024-08-19,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*RU9EA6HU1,,-20.81,,Shared
2024-08-19,Online Transfer from Checking 0502,Transfer,Primary Checking (...3910),Online Transfer from CHK ...0502 transaction#: 21760081200,,1000.00,,Shared
2024-08-18,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-22.69,,Shared
2024-08-18,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-13.37,,Shared
2024-08-18,LADOT Parking,Parking & Tolls,CREDIT CARD (...6714),LADOT METER PARKING,,-0.75,,Shared
2024-08-18,Go Sleeves,Entertainment & Recreation,CREDIT CARD (...6714),GO SLEEVES,,-167.48,,Shared
2024-08-18,City of San Diego Parking,Parking & Tolls,Blue Cash Preferred® (...4000),CITYSD PARKING 28881SAN DIEGO CA,,-2.00,,Shared
2024-08-17,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 018150CHULA VISTA CA,,-93.92,,Shared
2024-08-16,Interest Payment,Interest,CHASE SAVINGS (...3959),INTEREST PAYMENT,,0.07,,Shared
2024-08-16,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-87.43,,Shared
2024-08-16,Malbon Golf Powere,Fitness,CREDIT CARD (...6714),MALBON GOLF POWERE,,-113.34,,Shared
2024-08-16,Google One,Miscellaneous,CREDIT CARD (...6714),GOOGLE *Google One,,-1.99,,Shared
2024-08-16,Github,Miscellaneous,CREDIT CARD (...6714),"GITHUB, INC.",,-4.00,,Shared
2024-08-15,Jeni's Splendid Ice,Restaurants & Bars,CREDIT CARD (...6714),TST* JENI'S SPLENDID ICE,,-11.58,,Shared
2024-08-15,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 21735947324,,1235.00,,Shared
2024-08-15,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT 3Y15ZUI5GTJW6QO WEB ID: 9279744380,,-4073.77,,Shared
2024-08-15,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT M3726 WEB ID: 2005032111,,-700.00,,Shared
2024-08-15,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),MOBILE PAYMENT - THANK YOU,,700.00,,Shared
2024-08-15,Interest Payment,Interest,High Yield Savings Account (...9020),Interest Payment,,0.15,,Shared
2024-08-14,Shopify,Miscellaneous,CREDIT CARD (...6714),SHOPIFY* 262842924,,-4.88,,Shared
2024-08-14,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH CHICK-FIL,,-22.74,,Shared
2024-08-14,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-14.62,,Shared
2024-08-13,Boba the Great,Restaurants & Bars,CREDIT CARD (...6714),TST*BOBA THE GREAT,,-9.60,,Shared
2024-08-13,Navy Federal Credit Union,Credit Card Payment,Primary Checking (...3910),NFCU ACH PAYMENT 246400610000002 WEB ID: 9000000024,,-1005.81,,Shared
2024-08-13,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-37.77,,Shared
2024-08-12,Oakberry Larchmont,Restaurants & Bars,CREDIT CARD (...6714),SQ *OAKBERRY LARCHMONT,,-22.31,,Shared
2024-08-12,Lasportsnet.com,Shopping,CREDIT CARD (...6714),LASPORTSNET.COM,,-85.00,,Shared
2024-08-12,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-9.99,,Shared
2024-08-12,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 21705829243,,500.00,,Shared
2024-08-12,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 21684943477,,1500.00,,Shared
2024-08-12,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1036232348258 WEB ID: 3264681992,,-40.00,,Shared
2024-08-12,International Wire,Transfer,Primary Checking (...3910),"CONSUMER ONLINE INTERNATIONAL WIRE A/C: FOREIGN CUR BUS ACCT BK 1 COLUMBUS NEWARK DE 197132107 US ORG: 00000000137383910 ALVIN JEROME O BALMEO BEN:/014180606277042716 RICARDO ALEJANDO SANCHEZ HERNANDEZ REF: ALVIN AND KATRINA MARCH 15, 2025 WEDDING PERSONAL EXPENSES/OCMT/MXN225 00,00/EXCH/18.2477/CNTR/92381892/CC T/LZNBAP7000AI TRN: 8002400225RE 08/12",,-1233.03,,Shared
2024-08-12,Wire Fee,Financial Fees,Primary Checking (...3910),CONSUMER ONLINE FX INTL WIRE FEE,,-5.00,,Shared
2024-08-12,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-51.41,,Shared
2024-08-12,H Mart,Groceries,Blue Cash Preferred® (...4000),H MART LSA LOS ANGELES CA,,-26.01,,Shared
2024-08-11,Singapore Air Pac Usd,Travel & Vacation,CREDIT CARD (...6714),SINGAPORE AIR PAC USD,,-15.99,,Shared
2024-08-11,Interest Charge,Financial Fees,Blue Cash Preferred® (...4000),Interest Charge on Purchases,,-3.23,,Shared
2024-08-09,HP Instant Ink,Electronics,CREDIT CARD (...6714),HP *INSTANT INK,,-1.63,,Shared
2024-08-09,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4531.65,,Shared
2024-08-08,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1036136705824 WEB ID: 3264681992,,-121.00,,Shared
2024-08-07,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-0.99,,Shared
2024-08-07,US Department of Education,Student Loans,Primary Checking (...3910),DEPT EDUCATION STUDENT LN PPD ID: 9102001001,,-500.00,,Shared
2024-08-06,Dashlane,Gas,CREDIT CARD (...6714),DASHLANE U* DASHLANE P,,-59.99,,Shared
2024-08-05,Singapore Air Pac Usd,Travel & Vacation,CREDIT CARD (...6714),SINGAPORE AIR PAC USD,,-15.99,,Shared
2024-08-04,Spectrum,Internet & Cable,CREDIT CARD (...6714),Spectrum,,-99.99,,Shared
2024-08-04,LADOT Parking,Parking & Tolls,CREDIT CARD (...6714),LADOT METER PARKING,,-1.00,,Shared
2024-08-04,Manila,Restaurants & Bars,CREDIT CARD (...6714),FERNANDO DE MANILA,,-240.00,,Shared
2024-08-04,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*RF4RH2NZ0,,-61.05,,Shared
2024-08-04,Abm One Culver,Parking & Tolls,CREDIT CARD (...6714),ABM ONE CULVER 2610,,-27.50,,Shared
2024-08-04,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-9.30,,Shared
2024-08-03,Trader Joe's,Groceries,Blue Cash Preferred® (...4000),TRADER JOE S #031 00LOS ANGELES CA,,-50.64,,Shared
2024-08-03,Alma,Transfer,Blue Cash Preferred® (...4000),ALMA*TFRNTK Los Angeles CA,,-30.00,,Shared
2024-08-02,LA Fitness,Fitness,CREDIT CARD (...6714),LA FITNESS,,-34.99,,Shared
2024-08-01,The Semi-Tropic,Home Improvement,CREDIT CARD (...6714),THE SEMI-TROPIC,,-51.46,,Shared
2024-08-01,Surfline Premium,Insurance,CREDIT CARD (...6714),SURFLINE PREMIUM,,-12.99,,Shared
2024-08-01,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE CRCARDPMT 3XY6T9EXLX26OTC WEB ID: 9541719318,,-52.00,,Shared
2024-07-31,International Wire,Transfer,Primary Checking (...3910),"CONSUMER ONLINE INTERNATIONAL WIRE A/C: FOREIGN CUR BUS ACCT BK 1 COLUMBUS NEWARK DE 197132107 US ORG: 00000000137383910 ALVIN JEROME O BALMEO BEN:/002320701850527516 FABIOLA CRISPO GARCIA REF: ALVIN AND KATRINA MARCH 15 2025 PERSONAL EXPENSES/OCMT/MXN60257,56/EXC H/18.2047/CNTR/46977636/CCT/LZ9HHNU 000AL/ACC/ALVIN AND KATRINA MAR TRN: 9048700213RE 07/31",,-3310.00,,Shared
2024-07-31,Wire Fee,Financial Fees,Primary Checking (...3910),CONSUMER ONLINE FX INTL WIRE FEE,,-5.00,,Shared
2024-07-30,YouTube,Entertainment & Recreation,CREDIT CARD (...6714),GOOGLE *YouTubePremium,,-22.99,,Shared
2024-07-30,Otf Koreatown,Fitness,CREDIT CARD (...6714),OTF KOREATOWN 1063,,-149.00,,Shared
2024-07-30,LADOT Parking,Parking & Tolls,CREDIT CARD (...6714),LADOT METER PARKING,,-0.50,,Shared
2024-07-30,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1035953409544 WEB ID: 3264681992,,-49.83,,Shared
2024-07-30,Trader Joe's,Groceries,Blue Cash Preferred® (...4000),TRADER JOE S #031 00LOS ANGELES CA,,-20.52,,Shared
2024-07-30,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-93.45,,Shared
2024-07-29,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-37.21,,Shared
2024-07-29,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1035918845125 WEB ID: 3264681992,,-95.63,,Shared
2024-07-29,Fidelity,Transfer,Primary Checking (...3910),FID BKG SVC LLC MONEYLINE PPD ID: 0368004600,,-100.00,,Shared
2024-07-29,International Wire,Transfer,Primary Checking (...3910),"CONSUMER ONLINE INTERNATIONAL WIRE A/C: FOREIGN CUR BUS ACCT BK 1 COLUMBUS NEWARK DE 197132107 US ORG: 00000000137383910 ALVIN JEROME O BALMEO BEN:/012180015344381197 ANA JIMENA GONZALEZ ANGULO SANCHEZ REF: KATRINA WEDDING MARCH 15 2025 PERSONAL EXPENSES/OCMT/MXN4000,00/EXCH/1 7.8884/CNTR/41293302/CCT/LZ6F8ETL00 AK/ACC/KATRINA WED TRN: 5133100211RE 07/29",,-223.61,,Shared
2024-07-29,Wire Fee,Financial Fees,Primary Checking (...3910),CONSUMER ONLINE FX INTL WIRE FEE,,-5.00,,Shared
2024-07-29,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-121.77,,Shared
2024-07-28,DD *DOORDASH VONS,Groceries,CREDIT CARD (...6714),DD *DOORDASH VONS,,-26.98,,Shared
2024-07-28,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH CHICK-FIL,,-42.38,,Shared
2024-07-28,Water.com,Water,Blue Cash Preferred® (...4000),PRIMO WATER PRIMO WATAMPA FL,,-30.87,,Shared
2024-07-27,Trader Joe's,Groceries,Blue Cash Preferred® (...4000),TRADER JOE S #031 00LOS ANGELES CA,,-18.52,,Shared
2024-07-27,Cookbook Larclos,Restaurants & Bars,Blue Cash Preferred® (...4000),TST* COOKBOOK - LARCLOS ANGELES CA,,-28.47,,Shared
2024-07-26,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4351.65,,Shared
2024-07-25,Dashlane,Gas,CREDIT CARD (...4064),DASHLANE U* DASHLANE P,,-59.99,,Shared
2024-07-25,Wealthfront,Transfer,Primary Checking (...3910),REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248 FROM: BNF-WEALTHFRONT REF: c38a0f3712de40c2 INFO: TEXT- IID: 20240725121000248P1BZWFC31802873898 RECD: 14:46:48 TRN: 0626001207GE,,3310.00,,Shared
2024-07-25,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-19.07,,Shared
2024-07-24,Professional Cleaners,Personal,CREDIT CARD (...6714),PROFESSIONAL CLEANERS,,-158.00,,Shared
2024-07-23,Toast and Rice Co.,Restaurants & Bars,CREDIT CARD (...6714),SQ *TOAST AND RICE CO.,,-21.41,,Shared
2024-07-23,OpenAI,Miscellaneous,CREDIT CARD (...6714),OPENAI *CHATGPT SUBSCR,,-20.00,,Shared
2024-07-23,Abercrombie & Fitch,Clothing,CREDIT CARD (...6714),ABERCROMBIE & FITCH,,-33.73,,Shared
2024-07-23,Cox Communications,Internet & Cable,Primary Checking (...3910),COX COMM SAN BANK DRAFT PPD ID: 1581620078,,-100.00,,Shared
2024-07-22,Topo Designs,Clothing,CREDIT CARD (...6714),TOPO DESIGNS,,-54.20,,Shared
2024-07-22,Toast and Rice Co.,Restaurants & Bars,CREDIT CARD (...6714),SQ *TOAST AND RICE CO.,,-27.70,,Shared
2024-07-22,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1035802499305 WEB ID: 3264681992,,-100.00,,Shared
2024-07-22,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-114.35,,Shared
2024-07-22,Sunrise Organic,Groceries,Blue Cash Preferred® (...4000),SUNRISE ORGANIC FARMBUELLTON CA,,-3.50,,Shared
2024-07-22,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-84.11,,Shared
2024-07-21,The Alley,Restaurants & Bars,CREDIT CARD (...6714),THE ALLEY RH,,-8.34,,Shared
2024-07-21,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH BOBATIME,,-18.24,,Shared
2024-07-21,Bumsan Organic Milk B,Groceries,CREDIT CARD (...6714),SQ *BUMSAN ORGANIC MILK B,,-11.95,,Shared
2024-07-21,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*RS66G0I71,,-382.10,,Shared
2024-07-21,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*RJ8JI0E70,,-29.54,,Shared
2024-07-21,Ace Ranch,Home Improvement,Blue Cash Preferred® (...4000),ACE RANCH Los Angeles CA,,-6.00,,Shared
2024-07-20,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS help.uber.com CA,,-42.09,,Shared
2024-07-19,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-67.78,,Shared
2024-07-19,Kaiser Permanente,Medical,CREDIT CARD (...6714),KP RX01791,,-18.76,,Shared
2024-07-19,Amazon,Shopping,CREDIT CARD (...6714),Amazon.com*RS9II2WG0,,-22.76,,Shared
2024-07-19,Check #311,Transfer,Primary Checking (...3910),CHECK # 311,,-2475.00,,Shared
2024-07-18,Target,Shopping,CREDIT CARD (...6714),TARGET.COM  *,,18.74,,Shared
2024-07-17,Interest Payment,Interest,CHASE SAVINGS (...3959),INTEREST PAYMENT,,0.06,,Shared
2024-07-17,Payment,Credit Card Payment,CREDIT CARD (...6714),Payment Thank You-Mobile,,1920.00,,Shared
2024-07-17,Finnet Indonesia,Credit Card Payment,CREDIT CARD (...6714),PT FINNET INDONESIA,,-32.15,,Shared
2024-07-17,Wealthfront,Transfer,Primary Checking (...3910),REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248 FROM: BNF-WEALTHFRONT REF: b3b2075ee61747be INFO: TEXT- IID: 20240717121000248P1BZWFC40857722314 RECD: 08:42:17 TRN: 0271040199GE,,1582.80,,Shared
2024-07-17,Wealthfront,Transfer,Primary Checking (...3910),REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248 FROM: BNF-WEALTHFRONT REF: 1ffa0ac996584946 INFO: TEXT- IID: 20240717121000248P1BZWFA20952283350 RECD: 08:42:21 TRN: 0268940199GA,,1920.00,,Shared
2024-07-17,Chase,Credit Card Payment,Primary Checking (...3910),Payment to Chase card ending in 6714 07/17,,-1920.00,,Shared
2024-07-17,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT 3XV1HTWX1V39O2O WEB ID: 9279744380,,-1582.00,,Shared
2024-07-17,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT M6720 WEB ID: 2005032111,,-1000.00,,Shared
2024-07-17,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),MOBILE PAYMENT - THANK YOU,,1000.00,,Shared
2024-07-16,Zara,Clothing,CREDIT CARD (...6714),ZARA USA 3612,,-98.44,,Shared
2024-07-16,Target,Shopping,CREDIT CARD (...6714),TARGET.COM  *,,-13.99,,Shared
2024-07-16,H&M,Clothing,CREDIT CARD (...6714),HM.COM,,-130.52,,Shared
2024-07-16,Google One,Miscellaneous,CREDIT CARD (...6714),GOOGLE *Google One,,-1.99,,Shared
2024-07-16,Github,Miscellaneous,CREDIT CARD (...6714),"GITHUB, INC.",,-4.00,,Shared
2024-07-16,Cos Los Angeles,Restaurants & Bars,CREDIT CARD (...6714),COS  1902LOS ANGELES,,-151.11,,Shared
2024-07-16,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*RS2ML0LQ2,,-27.80,,Shared
2024-07-16,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*RS06M4CT2,,-45.98,,Shared
2024-07-16,Navy Federal Credit Union,Credit Card Payment,Primary Checking (...3910),NFCU ACH PAYMENT 243958199000002 WEB ID: 9000000024,,-1005.81,,Shared
2024-07-16,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-76.04,,Shared
2024-07-16,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-17.57,,Shared
2024-07-15,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-3.00,,Shared
2024-07-15,Target,Shopping,CREDIT CARD (...6714),TARGET.COM  *,,-18.74,,Shared
2024-07-15,Shopify,Miscellaneous,CREDIT CARD (...6714),SHOPIFY* 252257351,,-5.00,,Shared
2024-07-15,Poke,Restaurants & Bars,CREDIT CARD (...6714),POKE,,-17.37,,Shared
2024-07-15,LAZ Parking,Parking & Tolls,CREDIT CARD (...6714),LAZ PARKING M17880-SKI,,-8.00,,Shared
2024-07-15,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH SOUPCHUBY,,-27.30,,Shared
2024-07-15,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 21409654817,,1234.00,,Shared
2024-07-15,Chase,Credit Card Payment,Primary Checking (...3910),Payment to Chase card ending in 6714 07/15,,-2500.00,,Shared
2024-07-15,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-61.29,,Shared
2024-07-15,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-17.16,,Shared
2024-07-15,Interest Payment,Interest,High Yield Savings Account (...9020),Interest Payment,,0.15,,Shared
2024-07-14,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-18.91,,Shared
2024-07-14,Payment,Credit Card Payment,CREDIT CARD (...6714),Payment Thank You-Mobile,,2500.00,,Shared
2024-07-14,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH 7-ELEVEN,,-12.53,,Shared
2024-07-14,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-30.23,,Shared
2024-07-14,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-18.70,,Shared
2024-07-14,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,18.70,,Shared
2024-07-14,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,30.23,,Shared
2024-07-14,All Time,Restaurants & Bars,Blue Cash Preferred® (...4000),TST* ALL TIME 000282LOS ANGELES CA,,-147.86,,Shared
2024-07-14,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-33.13,,Shared
2024-07-14,Water.com,Water,Blue Cash Preferred® (...4000),PRIMO WATER PRIMO WATAMPA FL,,-30.87,,Shared
2024-07-13,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS help.uber.com CA,,-23.31,,Shared
2024-07-12,Rite Aid,Medical,CREDIT CARD (...6714),RITE AID 05424,,-5.10,,Shared
2024-07-12,Parachute Home,Furniture & Housewares,CREDIT CARD (...6714),PARACHUTE HOME,,-77.40,,Shared
2024-07-12,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-9.99,,Shared
2024-07-12,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4531.65,,Shared
2024-07-12,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-56.69,,Shared
2024-07-11,Caviar Nongla,Restaurants & Bars,CREDIT CARD (...6714),DD CAVIAR NONGLA,,-31.08,,Shared
2024-07-11,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*RY8TM3AW1,,-27.36,,Shared
2024-07-11,Cookbook Larclos,Restaurants & Bars,Blue Cash Preferred® (...4000),TST* COOKBOOK - LARCLOS ANGELES CA,,-27.72,,Shared
2024-07-11,Rite Aid,Medical,Blue Cash Preferred® (...4000),RITE AID 05424 0542 LOS ANGELES CA,,-10.62,,Shared
2024-07-11,LADOT Parking,Parking & Tolls,Blue Cash Preferred® (...4000),LADOT METER PARKING LOS ANGELES CA,,-0.50,,Shared
2024-07-11,Interest Charge,Financial Fees,Blue Cash Preferred® (...4000),Interest Charge on Purchases,,-16.28,,Shared
2024-07-10,Caviar Doubtingtho,Restaurants & Bars,CREDIT CARD (...6714),DD CAVIAR DOUBTINGTHO,,-23.34,,Shared
2024-07-10,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT 3XTKE2Z0B9RE59C WEB ID: 9279744380,,-1698.86,,Shared
2024-07-10,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT M9458 WEB ID: 2005032111,,-569.44,,Shared
2024-07-10,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-28.63,,Shared
